restaurant_id,restaurant_name,tier,honest_merchant,day_of_week,hour_of_day,order_time,actual_ready_time,for_button_time,rider_arrival_time,pos_ticket_cleared_time,base_kpt_minutes,true_kpt_minutes,hidden_load,rider_present_at_press,merchant_bias_offset_min,naive_kpt_estimate,acceptance_latency_seconds,zomato_concurrent_orders,local_foot_traffic_index,competitor_platform_orders,actual_rider_wait_minutes,naive_kpt_error
R025,Pav Bhaji Point,T3,True,5,20,2025-01-18 20:24:06,2025-01-18 20:49:15.840000000,2025-01-18 20:51:01.359276,2025-01-18 20:39:22.014094,2025-01-18 20:51:11.646390,17,25.164,6.06,False,0.79,15.267,39.4,0,96.52,6,9.897,9.897
R025,Pav Bhaji Point,T3,True,6,1,2025-01-19 01:14:38,2025-01-19 01:33:00.440000000,2025-01-19 01:33:06.743460,2025-01-19 01:34:27.639146,2025-01-19 01:33:32.560726,17,18.374,1.129,False,0.79,19.827,31.86,0,18.71,1,0.0,1.453
R025,Pav Bhaji Point,T3,True,6,9,2025-01-19 09:07:07,2025-01-19 09:25:16.720000000,2025-01-19 09:25:08.250404,2025-01-19 09:26:48.366129,2025-01-19 09:25:39.491162,17,18.162,0.796,False,0.79,19.689,32.08,0,51.27,2,0.0,1.527
R025,Pav Bhaji Point,T3,True,6,11,2025-01-19 11:29:51,2025-01-19 11:54:03.960000000,2025-01-19 11:55:17.090301,2025-01-19 11:54:07.812461,2025-01-19 11:53:09.990781,17,24.216,5.26,False,0.79,24.28,45.95,0,41.53,1,0.0,0.064
R025,Pav Bhaji Point,T3,True,6,17,2025-01-19 17:25:02,2025-01-19 17:42:34.760000000,2025-01-19 17:42:21.359274,2025-01-19 17:45:29.080072,2025-01-19 17:40:58.201448,17,17.546,0.604,False,0.79,20.451,22.05,0,42.06,0,0.0,2.905
R025,Pav Bhaji Point,T3,True,6,18,2025-01-19 18:10:09,2025-01-19 18:29:19.260000000,2025-01-19 18:28:43.156236,2025-01-19 18:27:42.914084,2025-01-19 18:29:34.308415,17,19.171,1.38,False,0.79,17.565,24.21,0,58.47,2,1.606,1.606
R025,Pav Bhaji Point,T3,True,0,11,2025-01-20 11:30:46,2025-01-20 11:50:39.400000000,2025-01-20 11:52:38.386438,2025-01-20 11:47:36.515998,2025-01-20 11:51:54.891922,17,19.89,1.979,False,0.79,16.842,24.94,0,32.55,0,3.048,3.048
R025,Pav Bhaji Point,T3,True,0,13,2025-01-20 13:04:18,2025-01-20 13:35:55.200000000,2025-01-20 13:36:21.881044,2025-01-20 13:20:18.637712,2025-01-20 13:34:36.460920,17,31.62,9.534,False,0.79,16.011,61.27,0,75.15,5,15.609,15.609
R025,Pav Bhaji Point,T3,True,0,13,2025-01-20 13:04:52,2025-01-20 13:33:36.640000000,2025-01-20 13:35:59.485353,2025-01-20 13:30:10.436379,2025-01-20 13:35:38.978474,17,28.744,7.919,False,0.79,25.307,50.29,1,68.55,4,3.437,3.437
R025,Pav Bhaji Point,T3,True,0,18,2025-01-20 18:08:58,2025-01-20 18:28:55.780000000,2025-01-20 18:26:25.720755,2025-01-20 18:26:50.353868,2025-01-20 18:25:59.679178,17,19.963,1.927,False,0.79,17.873,27.04,0,53.2,3,2.09,2.09
R025,Pav Bhaji Point,T3,True,0,18,2025-01-20 18:12:05,2025-01-20 18:35:27.680000000,2025-01-20 18:33:11.410874,2025-01-20 18:36:01.885463,2025-01-20 18:31:18.019219,17,23.378,3.786,False,0.79,23.948,31.71,1,54.34,3,0.0,0.57
R025,Pav Bhaji Point,T3,True,0,18,2025-01-20 18:30:30,2025-01-20 18:54:24.660000000,2025-01-20 18:54:38.416987,2025-01-20 18:48:50.284290,2025-01-20 18:54:11.769082,17,23.911,4.642,False,0.79,18.338,37.47,0,53.77,4,5.573,5.573
R025,Pav Bhaji Point,T3,True,0,19,2025-01-20 19:50:03,2025-01-20 20:07:21.780000000,2025-01-20 20:07:17.172014,2025-01-20 20:05:17.819602,2025-01-20 20:08:05.387077,17,17.313,0.303,False,0.79,15.247,20.01,0,82.79,0,2.066,2.066
R025,Pav Bhaji Point,T3,True,0,20,2025-01-20 20:43:57,2025-01-20 21:05:49.200000000,2025-01-20 21:03:19.094993,2025-01-20 20:59:27.628731,2025-01-20 21:03:56.941693,17,21.87,3.468,False,0.79,15.51,38.47,0,65.9,1,6.36,6.36
R025,Pav Bhaji Point,T3,True,0,22,2025-01-20 22:23:45,2025-01-20 22:50:17.700000000,2025-01-20 22:51:56.463032,2025-01-20 22:37:37.480732,2025-01-20 22:49:01.075932,17,26.545,6.467,False,0.79,13.875,42.16,0,46.84,8,12.67,12.67
R025,Pav Bhaji Point,T3,True,1,12,2025-01-21 12:08:23,2025-01-21 12:36:18.320000000,2025-01-21 12:35:18.912848,2025-01-21 12:23:52.001118,2025-01-21 12:33:19.165925,17,27.922,7.413,False,0.79,15.483,53.44,0,68.93,4,12.439,12.439
R025,Pav Bhaji Point,T3,True,1,13,2025-01-21 13:15:20,2025-01-21 13:39:33.080000000,2025-01-21 13:40:53.298508,2025-01-21 13:34:27.840992,2025-01-21 13:41:55.894353,17,24.218,5.128,False,0.79,19.131,44.33,0,76.87,6,5.087,5.087
R025,Pav Bhaji Point,T3,True,1,13,2025-01-21 13:47:34,2025-01-21 14:11:58.000000000,2025-01-21 14:10:15.193822,2025-01-21 14:02:36.462039,2025-01-21 14:10:17.769925,17,24.4,4.91,False,0.79,15.041,36.4,0,66.19,3,9.359,9.359
R025,Pav Bhaji Point,T3,True,1,14,2025-01-21 14:35:58,2025-01-21 15:01:22.660000000,2025-01-21 15:02:05.315374,2025-01-21 14:47:52.903917,2025-01-21 15:02:35.714820,17,25.411,5.494,False,0.79,11.915,50.97,0,45.43,2,13.496,13.496
R025,Pav Bhaji Point,T3,True,1,16,2025-01-21 16:26:56,2025-01-21 16:48:33.020000000,2025-01-21 16:52:40.215736,2025-01-21 16:45:20.998500,2025-01-21 16:53:13.784912,17,21.617,3.644,False,0.79,18.417,46.86,0,27.63,2,3.2,3.2
R025,Pav Bhaji Point,T3,True,1,16,2025-01-21 16:46:15,2025-01-21 17:09:57.180000000,2025-01-21 17:11:32.804959,2025-01-21 17:03:16.650953,2025-01-21 17:11:11.905856,17,23.703,4.424,False,0.79,17.028,35.51,0,32.55,3,6.675,6.675
R025,Pav Bhaji Point,T3,True,1,19,2025-01-21 19:36:24,2025-01-21 20:01:28.800000000,2025-01-21 20:05:08.242112,2025-01-21 19:55:10.064211,2025-01-21 20:04:52.596495,17,25.08,5.67,False,0.79,18.768,45.72,0,82.51,2,6.312,6.312
R025,Pav Bhaji Point,T3,True,1,20,2025-01-21 20:51:24,2025-01-21 21:12:02.400000000,2025-01-21 21:13:02.883757,2025-01-21 21:07:41.773537,2025-01-21 21:15:12.518030,17,20.64,2.668,False,0.79,16.296,26.35,0,73.91,4,4.344,4.344
R025,Pav Bhaji Point,T3,True,1,21,2025-01-21 21:23:14,2025-01-21 21:50:00.740000000,2025-01-21 21:51:31.308578,2025-01-21 21:42:42.283937,2025-01-21 21:54:32.467700,17,26.779,6.161,False,0.79,19.471,53.33,0,62.65,8,7.308,7.308
R025,Pav Bhaji Point,T3,True,1,22,2025-01-21 22:08:47,2025-01-21 22:34:38.300000000,2025-01-21 22:35:58.296157,2025-01-21 22:28:51.327193,2025-01-21 22:35:37.124475,17,25.855,6.698,False,0.79,20.072,35.0,0,30.07,4,5.783,5.783
R025,Pav Bhaji Point,T3,True,1,23,2025-01-21 23:08:55,2025-01-21 23:29:56.740000000,2025-01-21 23:30:43.347547,2025-01-21 23:25:37.714191,2025-01-21 23:30:42.556585,17,21.029,2.771,False,0.79,16.712,28.96,0,24.33,4,4.317,4.317
R025,Pav Bhaji Point,T3,True,2,0,2025-01-22 00:58:24,2025-01-22 01:21:21.720000000,2025-01-22 01:16:07.077782,2025-01-22 01:15:00.454178,2025-01-22 01:16:29.368179,17,22.962,3.577,False,0.79,16.608,34.21,0,3.13,4,6.354,6.354
R025,Pav Bhaji Point,T3,True,2,10,2025-01-22 10:25:25,2025-01-22 10:42:22.840000000,2025-01-22 10:42:46.696487,2025-01-22 10:45:48.335305,2025-01-22 10:43:45.417476,17,16.964,0.198,False,0.79,20.389,18.35,0,21.74,0,0.0,3.425
R025,Pav Bhaji Point,T3,True,2,10,2025-01-22 10:53:00,2025-01-22 11:12:15.840000000,2025-01-22 11:07:07.278640,2025-01-22 11:07:38.593132,2025-01-22 11:07:09.676495,17,19.264,1.232,False,0.79,14.643,28.66,0,28.6,2,4.621,4.621
R025,Pav Bhaji Point,T3,True,2,12,2025-01-22 12:08:46,2025-01-22 12:35:41.440000000,2025-01-22 12:37:13.676025,2025-01-22 12:27:52.364515,2025-01-22 12:39:01.521985,17,26.924,6.548,False,0.79,19.106,49.55,0,82.2,3,7.818,7.818
R025,Pav Bhaji Point,T3,True,2,15,2025-01-22 15:03:21,2025-01-22 15:24:28.200000000,2025-01-22 15:26:58.676823,2025-01-22 15:17:15.200268,2025-01-22 15:28:41.732718,17,21.12,3.38,False,0.79,13.903,39.53,0,40.86,2,7.217,7.217
R025,Pav Bhaji Point,T3,True,2,15,2025-01-22 15:41:05,2025-01-22 16:00:15.860000000,2025-01-22 16:01:29.974681,2025-01-22 16:00:51.433171,2025-01-22 16:01:06.311768,17,19.181,1.274,False,0.79,19.774,21.73,0,34.24,0,0.0,0.593
R025,Pav Bhaji Point,T3,True,2,18,2025-01-22 18:27:17,2025-01-22 18:48:18.680000000,2025-01-22 18:45:10.855822,2025-01-22 18:42:52.446746,2025-01-22 18:44:27.681896,17,21.028,2.839,False,0.79,15.591,26.76,0,52.0,5,5.437,5.437
R025,Pav Bhaji Point,T3,True,2,20,2025-01-22 20:39:34,2025-01-22 21:01:34.540000000,2025-01-22 21:01:35.313161,2025-01-22 20:54:40.474849,2025-01-22 21:01:53.095568,17,22.009,3.388,False,0.79,15.108,29.18,0,82.37,5,6.901,6.901
R025,Pav Bhaji Point,T3,True,2,21,2025-01-22 21:03:25,2025-01-22 21:28:58.720000000,2025-01-22 21:30:25.127387,2025-01-22 21:17:42.531244,2025-01-22 21:29:47.047706,17,25.562,5.781,False,0.79,14.292,55.8,0,52.14,5,11.27,11.27
R025,Pav Bhaji Point,T3,True,3,8,2025-01-23 08:08:01,2025-01-23 08:25:21.100000000,2025-01-23 08:24:00.607599,2025-01-23 08:24:10.020441,2025-01-23 08:23:44.619277,17,17.335,0.174,False,0.79,16.15,20.56,0,52.4,0,1.185,1.185
R025,Pav Bhaji Point,T3,True,3,8,2025-01-23 08:55:13,2025-01-23 09:14:44.140000000,2025-01-23 09:13:20.280105,2025-01-23 09:14:21.900202,2025-01-23 09:14:18.077860,17,19.519,1.084,False,0.79,19.148,21.15,0,64.51,2,0.371,0.371
R025,Pav Bhaji Point,T3,True,3,17,2025-01-23 17:21:10,2025-01-23 17:43:05.440000000,2025-01-23 17:43:46.326476,2025-01-23 17:37:44.977550,2025-01-23 17:43:41.559957,17,21.924,3.298,False,0.79,16.583,39.25,0,37.57,4,5.341,5.341
R025,Pav Bhaji Point,T3,True,3,17,2025-01-23 17:37:07,2025-01-23 18:00:57.400000000,2025-01-23 17:59:54.450956,2025-01-23 17:52:04.804767,2025-01-23 18:00:36.157776,17,23.84,4.713,False,0.79,14.963,28.49,0,40.13,4,8.877,8.877
R025,Pav Bhaji Point,T3,True,3,19,2025-01-23 19:23:14,2025-01-23 19:50:59.240000000,2025-01-23 19:53:28.616671,2025-01-23 19:36:50.727217,2025-01-23 19:51:58.107929,17,27.754,7.248,False,0.79,13.612,51.55,0,81.95,8,14.142,14.142
R025,Pav Bhaji Point,T3,True,3,19,2025-01-23 19:36:29,2025-01-23 20:01:32.600000000,2025-01-23 20:05:06.720379,2025-01-23 19:51:46.405500,2025-01-23 20:06:12.248470,17,25.06,5.237,False,0.79,15.29,39.24,1,82.37,3,9.77,9.77
R025,Pav Bhaji Point,T3,True,3,19,2025-01-23 19:40:01,2025-01-23 20:03:16.360000000,2025-01-23 20:03:43.731438,2025-01-23 19:59:09.430827,2025-01-23 20:03:10.206792,17,23.256,4.045,False,0.79,19.141,33.28,1,86.4,2,4.115,4.115
R025,Pav Bhaji Point,T3,True,3,19,2025-01-23 19:49:29,2025-01-23 20:20:33.560000000,2025-01-23 20:17:19.664515,2025-01-23 20:09:49.758963,2025-01-23 20:19:22.137648,17,31.076,8.141,False,0.79,20.346,47.31,2,79.17,5,10.73,10.73
R025,Pav Bhaji Point,T3,True,3,20,2025-01-23 20:25:02,2025-01-23 20:45:21.740000000,2025-01-23 20:45:07.398992,2025-01-23 20:42:53.993985,2025-01-23 20:44:27.197901,17,20.329,2.688,False,0.79,17.867,35.37,0,73.21,1,2.462,2.462
R025,Pav Bhaji Point,T3,True,3,20,2025-01-23 20:36:41,2025-01-23 21:05:05.900000000,2025-01-23 21:05:45.346311,2025-01-23 20:56:13.300915,2025-01-23 21:07:02.436559,17,28.415,7.245,False,0.79,19.538,47.3,1,72.82,5,8.877,8.877
R025,Pav Bhaji Point,T3,True,3,23,2025-01-23 23:03:51,2025-01-23 23:24:04.560000000,2025-01-23 23:22:32.219021,2025-01-23 23:23:09.374946,2025-01-23 23:24:03.328014,17,20.226,2.486,False,0.79,19.306,24.43,0,12.63,0,0.92,0.92
R025,Pav Bhaji Point,T3,True,4,6,2025-01-24 06:55:29,2025-01-24 07:14:00.680000000,2025-01-24 07:11:22.607985,2025-01-24 07:12:56.093071,2025-01-24 07:11:39.651618,17,18.528,1.122,False,0.79,17.452,20.28,0,23.91,1,1.076,1.076
R025,Pav Bhaji Point,T3,True,4,17,2025-01-24 17:34:27,2025-01-24 17:54:26.580000000,2025-01-24 17:58:01.371173,2025-01-24 17:46:20.643405,2025-01-24 17:55:04.155975,17,19.993,2.483,False,0.79,11.894,28.18,0,36.98,1,8.099,8.099
R025,Pav Bhaji Point,T3,True,5,11,2025-01-25 11:18:59,2025-01-25 11:37:30.260000000,2025-01-25 11:33:27.912014,2025-01-25 11:36:33.264646,2025-01-25 11:34:22.799441,17,18.521,0.949,False,0.79,17.571,27.85,0,39.16,0,0.95,0.95
R025,Pav Bhaji Point,T3,True,5,11,2025-01-25 11:20:16,2025-01-25 11:38:29.920000000,2025-01-25 11:39:22.591090,2025-01-25 11:40:25.532452,2025-01-25 11:39:28.149055,17,18.232,0.115,False,0.79,20.159,15.45,1,39.24,2,0.0,1.927
R025,Pav Bhaji Point,T3,True,5,11,2025-01-25 11:35:38,2025-01-25 11:56:47.300000000,2025-01-25 11:55:27.752890,2025-01-25 11:49:42.742136,2025-01-25 11:55:43.374789,17,21.155,2.496,False,0.79,14.079,22.29,0,38.54,3,7.076,7.076
R025,Pav Bhaji Point,T3,True,5,12,2025-01-25 12:32:05,2025-01-25 12:54:49.220000000,2025-01-25 12:53:32.816016,2025-01-25 12:53:09.759570,2025-01-25 12:51:23.849760,17,22.737,3.805,False,0.79,21.079,39.95,0,84.4,1,1.658,1.658
R025,Pav Bhaji Point,T3,True,5,20,2025-01-25 20:40:37,2025-01-25 21:03:05.320000000,2025-01-25 21:04:47.584737,2025-01-25 20:59:52.673741,2025-01-25 21:03:50.982077,17,22.472,3.609,False,0.79,19.261,35.42,0,100.0,1,3.211,3.211
R025,Pav Bhaji Point,T3,True,5,21,2025-01-25 21:31:59,2025-01-25 21:59:34.340000000,2025-01-25 22:03:13.482552,2025-01-25 21:50:45.273138,2025-01-25 22:02:27.748476,17,27.589,7.228,False,0.79,18.771,46.1,0,74.52,5,8.818,8.818
R025,Pav Bhaji Point,T3,True,5,22,2025-01-25 22:02:20,2025-01-25 22:30:27.560000000,2025-01-25 22:30:41.597480,2025-01-25 22:20:51.634075,2025-01-25 22:28:30.666709,17,28.126,7.436,False,0.79,18.527,44.33,0,40.61,5,9.599,9.599
R025,Pav Bhaji Point,T3,True,6,8,2025-01-26 08:35:38,2025-01-26 08:52:41.060000000,2025-01-26 08:48:43.084802,2025-01-26 08:52:10.906066,2025-01-26 08:47:28.320293,17,17.051,0.0,False,0.79,16.548,24.21,0,72.58,0,0.503,0.503
R025,Pav Bhaji Point,T3,True,6,13,2025-01-26 13:40:22,2025-01-26 14:07:57.160000000,2025-01-26 14:06:18.345087,2025-01-26 13:58:55.975557,2025-01-26 14:07:15.067197,17,27.586,6.69,False,0.79,18.566,35.72,0,90.45,3,9.02,9.02
R025,Pav Bhaji Point,T3,True,6,16,2025-01-26 16:40:35,2025-01-26 17:02:33.680000000,2025-01-26 17:02:36.525210,2025-01-26 17:00:28.651823,2025-01-26 17:03:13.700588,17,21.978,3.314,False,0.79,19.894,28.47,0,44.54,4,2.084,2.084
R025,Pav Bhaji Point,T3,True,0,0,2025-01-27 00:51:26,2025-01-27 01:07:11.000000000,2025-01-27 01:11:31.788921,2025-01-27 01:09:42.160015,2025-01-27 01:13:32.913925,17,15.75,0.0,False,0.79,18.269,14.28,0,14.01,1,0.0,2.519
R025,Pav Bhaji Point,T3,True,0,7,2025-01-27 07:26:53,2025-01-27 07:45:54.920000000,2025-01-27 07:47:41.802084,2025-01-27 07:48:15.442822,2025-01-27 07:48:10.737357,17,19.032,1.455,False,0.79,21.374,20.54,0,41.37,3,0.0,2.342
R025,Pav Bhaji Point,T3,True,0,8,2025-01-27 08:34:27,2025-01-27 08:56:31.740000000,2025-01-27 08:57:43.830259,2025-01-27 08:53:39.644301,2025-01-27 08:58:35.276624,17,22.079,3.17,False,0.79,19.211,36.83,0,66.39,0,2.868,2.868
R025,Pav Bhaji Point,T3,True,0,9,2025-01-27 09:56:53,2025-01-27 10:18:47.360000000,2025-01-27 10:17:46.773019,2025-01-27 10:11:10.714145,2025-01-27 10:16:06.274523,17,21.906,3.619,False,0.79,14.295,33.56,0,51.87,0,7.611,7.611
R025,Pav Bhaji Point,T3,True,0,12,2025-01-27 12:26:24,2025-01-27 12:50:46.080000000,2025-01-27 12:50:29.229466,2025-01-27 12:51:00.916835,2025-01-27 12:47:40.194711,17,24.368,5.085,False,0.79,24.615,34.97,0,68.67,5,0.0,0.247
R025,Pav Bhaji Point,T3,True,0,13,2025-01-27 13:25:10,2025-01-27 13:50:09.460000000,2025-01-27 13:52:06.275218,2025-01-27 13:41:13.455536,2025-01-27 13:52:27.941050,17,24.991,5.635,False,0.79,16.058,42.78,0,63.28,3,8.933,8.933
R025,Pav Bhaji Point,T3,True,0,14,2025-01-27 14:31:03,2025-01-27 14:55:19.800000000,2025-01-27 14:56:38.913413,2025-01-27 14:53:10.838139,2025-01-27 14:55:53.361406,17,24.28,5.009,False,0.79,22.131,38.1,0,44.37,1,2.149,2.149
R025,Pav Bhaji Point,T3,True,0,18,2025-01-27 18:09:07,2025-01-27 18:29:54.280000000,2025-01-27 18:33:45.822174,2025-01-27 18:26:38.188050,2025-01-27 18:34:19.656387,17,20.788,2.397,False,0.79,17.52,40.02,0,51.22,0,3.268,3.268
R025,Pav Bhaji Point,T3,True,0,20,2025-01-27 20:48:21,2025-01-27 21:12:42.060000000,2025-01-27 21:10:07.651663,2025-01-27 21:09:24.270082,2025-01-27 21:11:10.616485,17,24.351,4.917,False,0.79,21.055,43.79,0,68.96,3,3.296,3.296
R025,Pav Bhaji Point,T3,True,0,21,2025-01-27 21:38:50,2025-01-27 22:05:24.199999999,2025-01-27 22:06:22.408113,2025-01-27 21:56:24.266632,2025-01-27 22:06:25.109726,17,26.57,6.22,False,0.79,17.571,47.75,0,61.4,6,8.999,8.999
R025,Pav Bhaji Point,T3,True,1,13,2025-01-28 13:18:28,2025-01-28 13:41:24.160000000,2025-01-28 13:42:27.653430,2025-01-28 13:39:54.941495,2025-01-28 13:42:49.904760,17,22.936,3.736,False,0.79,21.449,34.37,0,65.26,4,1.487,1.487
R025,Pav Bhaji Point,T3,True,1,20,2025-01-28 20:09:48,2025-01-28 20:35:08.880000000,2025-01-28 20:36:36.725301,2025-01-28 20:24:09.711258,2025-01-28 20:34:09.476307,17,25.348,5.035,False,0.79,14.362,29.54,0,86.47,4,10.986,10.986
R025,Pav Bhaji Point,T3,True,2,7,2025-01-29 07:14:43,2025-01-29 07:32:32.380000000,2025-01-29 07:31:46.218648,2025-01-29 07:36:49.497759,2025-01-29 07:29:55.403239,17,17.823,0.318,False,0.79,22.108,26.38,0,33.76,0,0.0,4.285
R025,Pav Bhaji Point,T3,True,2,8,2025-01-29 08:22:51,2025-01-29 08:44:16.200000000,2025-01-29 08:43:56.982997,2025-01-29 08:40:35.619518,2025-01-29 08:46:23.031001,17,21.42,2.678,False,0.79,17.744,26.1,0,52.52,1,3.676,3.676
R025,Pav Bhaji Point,T3,True,2,12,2025-01-29 12:04:23,2025-01-29 12:32:12.920000000,2025-01-29 12:33:00.872722,2025-01-29 12:20:17.789994,2025-01-29 12:32:02.942667,17,27.832,7.581,False,0.79,15.913,51.23,0,66.11,5,11.919,11.919
R025,Pav Bhaji Point,T3,True,2,14,2025-01-29 14:06:20,2025-01-29 14:35:13.700000000,2025-01-29 14:37:39.971654,2025-01-29 14:22:19.953059,2025-01-29 14:39:57.202722,17,28.895,8.066,False,0.79,15.999,47.26,0,46.45,6,12.896,12.896
R025,Pav Bhaji Point,T3,True,2,19,2025-01-29 19:05:27,2025-01-29 19:28:04.680000000,2025-01-29 19:24:47.688380,2025-01-29 19:23:36.160048,2025-01-29 19:23:29.017202,17,22.628,3.792,False,0.79,18.153,30.44,0,83.11,3,4.475,4.475
R025,Pav Bhaji Point,T3,True,2,21,2025-01-29 21:25:01,2025-01-29 21:49:13.420000000,2025-01-29 21:46:37.675656,2025-01-29 21:41:35.790388,2025-01-29 21:46:57.986483,17,24.207,4.68,False,0.79,16.58,41.16,0,51.23,4,7.627,7.627
R025,Pav Bhaji Point,T3,True,2,22,2025-01-29 22:43:00,2025-01-29 23:09:41.940000000,2025-01-29 23:06:19.197838,2025-01-29 22:58:43.030797,2025-01-29 23:04:44.741332,17,26.699,5.99,False,0.79,15.717,46.3,0,32.56,5,10.982,10.982
R025,Pav Bhaji Point,T3,True,2,23,2025-01-29 23:23:32,2025-01-29 23:43:01.820000000,2025-01-29 23:39:34.623734,2025-01-29 23:42:47.270921,2025-01-29 23:38:11.645700,17,19.497,1.407,False,0.79,19.255,31.05,0,17.4,1,0.242,0.242
R025,Pav Bhaji Point,T3,True,3,6,2025-01-30 06:24:16,2025-01-30 06:46:47.440000000,2025-01-30 06:48:46.991608,2025-01-30 06:38:53.032192,2025-01-30 06:44:40.891745,17,22.524,3.87,False,0.79,14.617,38.21,0,19.35,7,7.907,7.907
R025,Pav Bhaji Point,T3,True,3,6,2025-01-30 06:33:28,2025-01-30 06:53:28.120000000,2025-01-30 06:55:03.470277,2025-01-30 06:52:59.853256,2025-01-30 06:54:31.835155,17,20.002,1.273,False,0.79,19.531,18.37,1,24.29,0,0.471,0.471
R025,Pav Bhaji Point,T3,True,3,7,2025-01-30 07:51:20,2025-01-30 08:13:33.140000000,2025-01-30 08:17:54.817812,2025-01-30 08:11:31.076705,2025-01-30 08:18:28.407854,17,22.219,3.285,False,0.79,20.185,38.77,0,39.92,1,2.034,2.034
R025,Pav Bhaji Point,T3,True,3,9,2025-01-30 09:19:04,2025-01-30 09:40:14.440000000,2025-01-30 09:42:10.796147,2025-01-30 09:34:46.641571,2025-01-30 09:44:35.917844,17,21.174,2.681,False,0.79,15.711,33.35,0,44.45,2,5.463,5.463
R025,Pav Bhaji Point,T3,True,3,9,2025-01-30 09:37:20,2025-01-30 09:58:03.020000000,2025-01-30 09:56:59.341563,2025-01-30 10:00:29.260539,2025-01-30 09:57:36.630978,17,20.717,2.728,False,0.79,23.154,31.36,0,34.18,0,0.0,2.437
R025,Pav Bhaji Point,T3,True,3,12,2025-01-30 12:36:16,2025-01-30 12:57:38.020000000,2025-01-30 13:00:07.295812,2025-01-30 12:49:42.219665,2025-01-30 13:01:05.576180,17,21.367,3.296,False,0.79,13.437,27.28,0,68.22,3,7.93,7.93
R025,Pav Bhaji Point,T3,True,3,16,2025-01-30 16:23:08,2025-01-30 16:44:39.620000000,2025-01-30 16:46:00.510399,2025-01-30 16:42:33.357129,2025-01-30 16:46:29.445499,17,21.527,3.044,False,0.79,19.423,35.26,0,36.01,1,2.104,2.104
R025,Pav Bhaji Point,T3,True,3,19,2025-01-30 19:23:13,2025-01-30 19:52:36.580000000,2025-01-30 19:51:22.300169,2025-01-30 19:42:14.804946,2025-01-30 19:50:20.807084,17,29.393,8.233,False,0.79,19.03,58.0,0,88.76,8,10.363,10.363
R026,The Idli Shop,T3,True,2,12,2025-01-01 12:56:07,2025-01-01 13:34:13.660000000,2025-01-01 13:34:28.565173,2025-01-01 13:17:02.081657,2025-01-01 13:36:15.734959,22,38.111,10.707,False,0.2,20.918,58.09,0,100.0,8,17.193,17.193
R026,The Idli Shop,T3,True,2,13,2025-01-01 13:13:27,2025-01-01 13:42:26.280000000,2025-01-01 13:40:44.943124,2025-01-01 13:32:51.969585,2025-01-01 13:41:11.188521,22,28.988,4.231,False,0.2,19.416,36.23,0,100.0,3,9.572,9.572
R026,The Idli Shop,T3,True,2,14,2025-01-01 14:36:59,2025-01-01 15:11:10.580000000,2025-01-01 15:11:30.529603,2025-01-01 14:57:47.442760,2025-01-01 15:11:36.451877,22,34.193,8.286,False,0.2,20.807,38.98,0,73.15,9,13.386,13.386
R026,The Idli Shop,T3,True,2,15,2025-01-01 15:27:47,2025-01-01 15:50:19.640000000,2025-01-01 15:51:51.909863,2025-01-01 15:52:24.101904,2025-01-01 15:51:14.726564,22,22.544,0.0,False,0.2,24.618,18.74,0,71.75,1,0.0,2.074
R026,The Idli Shop,T3,True,2,16,2025-01-01 16:12:56,2025-01-01 16:35:11.480000000,2025-01-01 16:33:35.582075,2025-01-01 16:36:05.339619,2025-01-01 16:32:06.330076,22,22.258,0.106,False,0.2,23.156,23.89,0,50.96,0,0.0,0.898
R026,The Idli Shop,T3,True,2,16,2025-01-01 16:20:46,2025-01-01 16:44:07.840000000,2025-01-01 16:44:55.709217,2025-01-01 16:45:40.391089,2025-01-01 16:44:12.432629,22,23.364,0.673,False,0.2,24.907,22.98,1,51.89,0,0.0,1.543
R026,The Idli Shop,T3,True,2,19,2025-01-01 19:48:41,2025-01-01 20:17:22.100000000,2025-01-01 20:16:45.933581,2025-01-01 20:09:11.027400,2025-01-01 20:16:33.784411,22,28.685,4.766,False,0.2,20.5,41.97,0,100.0,5,8.185,8.185
R026,The Idli Shop,T3,True,2,21,2025-01-01 21:40:36,2025-01-01 22:12:35.160000000,2025-01-01 22:12:41.329180,2025-01-01 22:05:29.659647,2025-01-01 22:12:39.983098,22,31.986,7.102,False,0.2,24.894,51.96,0,81.82,4,7.092,7.092
R026,The Idli Shop,T3,True,2,22,2025-01-01 22:54:45,2025-01-01 23:25:17.100000000,2025-01-01 23:26:44.135187,2025-01-01 23:13:43.111583,2025-01-01 23:27:12.431352,22,30.535,5.813,False,0.2,18.969,42.0,0,53.55,8,11.566,11.566
R026,The Idli Shop,T3,True,3,9,2025-01-02 09:15:47,2025-01-02 09:42:23.360000000,2025-01-02 09:39:17.991474,2025-01-02 09:44:30.935452,2025-01-02 09:40:41.893735,22,26.606,3.481,False,0.2,28.732,37.0,0,69.23,4,0.0,2.126
R026,The Idli Shop,T3,True,3,13,2025-01-02 13:00:23,2025-01-02 13:26:58.880000000,2025-01-02 13:27:43.148227,2025-01-02 13:18:13.698576,2025-01-02 13:28:09.877945,22,26.598,2.872,False,0.2,17.845,37.92,0,100.0,4,8.753,8.753
R026,The Idli Shop,T3,True,3,18,2025-01-02 18:03:49,2025-01-02 18:28:33.640000000,2025-01-02 18:32:09.209433,2025-01-02 18:25:16.934008,2025-01-02 18:34:04.415825,22,24.744,2.079,False,0.2,21.466,23.37,0,80.39,1,3.278,3.278
